id_gpu,id_occurrence,nom_document,communes,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,portee_geometrique,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,statut_verification,ocr_utilise,ocr_confiance,priorite
95d3871caefe158c101a466ab9e91c5b,12_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 278,,zone_specifique,"Cette zone est soumise aux nuisances sonores liées à la présence de la voie ferrée à l'Ouest. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces nuisances. Afin de limiter les impacts négatifs, il est possible d’agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et sur les formes urbaines (implantation du bâti, hauteur du bâti,...). Au-delà des préconisations citées ci-dessus, des dispositions en matière de construction pourront également répondre à cet aspect (isolation phonique,…).","…ISATION VIAIRE Une voie d'accès, permettant de desservir la zone, devra être créée sous forme de bouclage se connectant sur la rue des Floralies à l'Est. Elle sera traitée en zone 30 / zone de rencontre. Concernant les modes actifs, l'optimisation des cheminements piétons-cycles sera recherchée pour Cette zone est soumise aux nuisances sonores liées à la présence de la voie ferrée à l'Ouest. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces nuisances. Afin de limiter les impacts négatifs, il est possible d’agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et sur les formes urbaines (implantation du bâti, hauteur du bâti,...). Au-delà des préconisations citées ci-dessus, des dispositions en matière de construction pourront également répondre à cet aspect (isolation phonique,…). ouvertures et fermetures visuelles, ...) et sur les formes urbaines (implantation du bâti, hauteur du bâti,...). Au-delà des préconisations citées ci-dessus, des dispositions en matière de construction pourront également répondre à cet aspect (isolation phonique,…). 3.3. INTÉGRATION QUALITATIVE DE L…",forte,"Le passage identifie une zone d'OAP soumise aux nuisances sonores de la voie ferrée et recommande d'agir sur la composition urbaine (maillage des voies, implantation et hauteur du bâti) et éventuellement sur l'isolation phonique des constructions pour limiter ces impacts. Il s'agit d'une règle autonome, distincte du classement sonore réglementaire, portant sur l'aménagement et les bâtiments de cette zone spécifique du projet urbain.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,13_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 332,,zone_specifique,"assureront la mixité urbaine et sociale recherchée. 3.4. LES HAUTEURS DES CONSTRUCTIONS Les hauteurs les plus importantes se trouveront le long de la voie ferrée et à proximité de la gare, et le long de la liaison Est-Ouest la plus proche du futur passage sur la voie ferrée. Elles permettront, entre autre, une protection contre le bruit du trafic ferroviaire ou routier. La façade ferroviaire sera traitée qualitativement, en tant qu'entrée de ville Sud par le train.","…ueillir plusieurs fonctions urbaines : de l'habitat principalement, des activités non nuisantes comme des bureaux, services et commerces de proximité qui permettront de créer un quartier vivant. Des formes urbaines variées dans l'habitat (petits collectifs, habitat dense intermédiaire ou individuel) assureront la mixité urbaine et sociale recherchée. 3.4. LES HAUTEURS DES CONSTRUCTIONS Les hauteurs les plus importantes se trouveront le long de la voie ferrée et à proximité de la gare, et le long de la liaison Est-Ouest la plus proche du futur passage sur la voie ferrée. Elles permettront, entre autre, une protection contre le bruit du trafic ferroviaire ou routier. La façade ferroviaire sera traitée qualitativement, en tant qu'entrée de ville Sud par le train. Les hauteurs des bâtiments seront étudiées de manière à avoir de véritables qualités de protection acoustique. Dans une moindre mesure, le long de la voie structurante (rue E. Bugatti/Allée du Bohrie), les hauteurs devront prendre en compte le trafic de cette voie importante. Des typologies de bâti…",forte,"Le passage établit une règle de hauteur des bâtiments pour assurer une protection acoustique contre le bruit ferroviaire et routier, ce qui concerne directement la conception des bâtiments (et non uniquement l'infrastructure de transport elle-même). La règle s'applique à des secteurs géographiques précis de l'OAP (le long de la voie ferrée, près de la gare, le long de la liaison Est-Ouest, et dans une moindre mesure le long de la voie structurante), donc portée zone_specifique.",recommandation,opposable en compatibilité,autre,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,14_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 332,,zone_specifique,"Les hauteurs des bâtiments seront étudiées de manière à avoir de véritables qualités de protection acoustique. Dans une moindre mesure, le long de la voie structurante (rue E. Bugatti/Allée du Bohrie), les hauteurs devront prendre en compte le trafic de cette voie importante.","…oximité de la gare, et le long de la liaison Est-Ouest la plus proche du futur passage sur la voie ferrée. Elles permettront, entre autre, une protection contre le bruit du trafic ferroviaire ou routier. La façade ferroviaire sera traitée qualitativement, en tant qu'entrée de ville Sud par le train. Les hauteurs des bâtiments seront étudiées de manière à avoir de véritables qualités de protection acoustique. Dans une moindre mesure, le long de la voie structurante (rue E. Bugatti/Allée du Bohrie), les hauteurs devront prendre en compte le trafic de cette voie importante. de faire un quartier de ville hétérogène. Dans les deux extensions de zones d'activités de la Vigie et du Parc des Tanneries : des hauteurs similaires à l'existant seront requises, c'est-à-dire environ une douzaine de mètres, un peu moins pour le Parc des Tanneries. 3.5. INTÉGRATION QUALITATIVE DE L…",forte,"Le passage prescrit d'étudier les hauteurs des bâtiments pour leur donner des qualités de protection acoustique, en particulier le long de la voie structurante (rue E. Bugatti/Allée du Bohrie) exposée au trafic routier. Il s'agit bien d'une règle concernant des bâtiments (leur hauteur) en lien avec le bruit, donc dans le périmètre diagBruit. La règle est localisée à un secteur précis de l'OAP (le long de la voie structurante), sans référence à un classement sonore ou PEB préexistant, donc portée géométrique zone_specifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,15_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 374,Secteur d'étude / nouveau quartier - ZAC Reichstett,zone_specifique,"un système de voiries apaisées sera mis en place et participera à l'atténuation des nuisances sonores liées à la RD 63 dans ce secteur. D'autre part, afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...), les formes urbaines (implantation du bâti, hauteur du bâti,...) cherchant dans l'ensemble à limiter la diffusion du bruit au sein du projet","- 331 - Carte n°2 :Schéma de principes - ensemble du secteur d’étude y compris la ZAC Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Reichstett Eurométropole de Strasbourg un système de voiries apaisées sera mis en place et participera à l'atténuation des nuisances sonores liées à la RD 63 dans ce secteur. D'autre part, afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...), les formes urbaines (implantation du bâti, hauteur du bâti,...) cherchant dans l'ensemble à limiter la diffusion du bruit au sein du projet bâti,...) cherchant dans l'ensemble à limiter la diffusion du bruit au sein du projet, et la programmation (localisation et répartition des différents programmes,…). Au-delà des préconisations citées ci-dessus, des dispositifs architecturaux adaptés de type façade double peau pourront être mis en pl…",forte,"Ce passage concerne directement l'aménagement urbain et la conception du bâti (formes urbaines, implantation, hauteur, maillage des voies) pour limiter la diffusion du bruit de la RD 63, ce qui relève pleinement du périmètre diagBruit. Il ne s'agit pas d'un simple renvoi au classement sonore mais de recommandations d'aménagement propres à ce secteur d'étude/ZAC. La portée est limitée à la zone du projet urbain décrite.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,16_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 374,,zone_specifique,"des dispositifs architecturaux adaptés de type façade double peau pourront être mis en place et des dispositions en matière de construction pourront également répondre à cet aspect (isolation phonique,…)","…ce et participera à l'atténuation des nuisances sonores liées à la RD 63 dans ce secteur. D'autre part, afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...), les formes urbaines (implantation du bâti, hauteur du des dispositifs architecturaux adaptés de type façade double peau pourront être mis en place et des dispositions en matière de construction pourront également répondre à cet aspect (isolation phonique,…) 3.3. PRISE EN COMPTE ET MISE EN VALEUR DE L’ENVIRONNEMENT L'aménagement de la zone devra prendre en compte les sensibilités environnementales présentes sur le secteur. Le site est localisé à proximité d'éléments constitutifs de la trame verte et bleue : le canal de la Marne au Rhin à l'Ouest, et le…",forte,"Le passage recommande des dispositions urbaines et architecturales (composition urbaine, formes bâties, façades double peau, isolation phonique) pour limiter la diffusion du bruit lié à la RD 63 au sein du projet d'aménagement. Il s'agit d'une règle autonome concernant directement les bâtiments et l'aménagement, donc pleinement dans le périmètre diagBruit. La portée est limitée au secteur du projet OAP concerné, non à l'ensemble du document.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,17_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 421,,zone_specifique,"les bâtiments devront répondre aux exigences d'isolement acoustique conformément à la réglementation en vigueur. Les protections acoustiques permettant également d'aller au-delà des exigences réglementaires sont à privilégier (double peau, protections amovibles pour les prolongements extérieurs ...)","téléphonie mobile, permettra également une meilleure insertion paysagère. Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Souffelweyersheim Eurométropole de Strasbourg les bâtiments devront répondre aux exigences d'isolement acoustique conformément à la réglementation en vigueur. Les protections acoustiques permettant également d'aller au-delà des exigences réglementaires sont à privilégier (double peau, protections amovibles pour les prolongements extérieurs ...) exigences d'isolement acoustique conformément à la réglementation en vigueur. Les protections acoustiques permettant également d'aller au-delà des exigences réglementaires sont à privilégier (double peau, protections amovibles pour les prolongements extérieurs ...). Le secteur étant situé à proximit…",forte,"Le passage concerne une OAP sectorielle (secteur exposé au bruit de l'autoroute et des voies ferrées) et impose une prise en compte du bruit dans l'aménagement du projet, ainsi que des protections acoustiques allant au-delà des exigences réglementaires standard (double peau, protections amovibles). Cela dépasse le simple renvoi à l'isolement acoustique réglementaire lié au classement sonore, ce qui constitue une règle autonome. La portée est limitée au secteur de l'OAP concerné, non précisé par un nom de zone réglementaire classique mais correspondant à un secteur d'aménagement spécifique.",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,19_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 425,parc d'activités,zone_specifique,"Le bruit et la qualité de l'air devront être pris en compte dans le plan d’aménagement du projet et la conception du bâtiment (volumétrie, dispersion des nuisances, protections à mettre en place, etc). Afin d'atténuer les nuisances supportées par les futurs occupants, les bâtiments devront répondre aux exigences d'isolement acoustique (double peau, protections amovibles pour les prolongements extérie","…ou locaux poubelles devront être intégrés ou couverts et traités de façon qualitative (placage en bois par exemple). Il est nécessaire de garantir un traitement qualitatif des transitions entre le parc d'activités et l'autoroute A4, ainsi qu’entre le parc d’activités et les voies de chemin de fer : Le bruit et la qualité de l'air devront être pris en compte dans le plan d’aménagement du projet et la conception du bâtiment (volumétrie, dispersion des nuisances, protections à mettre en place, etc). Afin d'atténuer les nuisances supportées par les futurs occupants, les bâtiments devront répondre aux exigences d'isolement acoustique (double peau, protections amovibles pour les prolongements extérie conception du bâtiment (volumétrie, dispersion des nuisances, protections à mettre en place, etc). Afin d'atténuer les nuisances supportées par les futurs occupants, les bâtiments devront répondre aux exigences d'isolement acoustique (double peau, protections amovibles pour les prolongements extérie…",forte,"Le passage impose la prise en compte du bruit dans le plan d'aménagement et la conception des bâtiments, et exige des exigences d'isolement acoustique renforcées (double peau, protections amovibles) pour les futurs occupants du parc d'activités - il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB mais d'une règle autonome propre à ce document d'urbanisme, applicable au secteur du parc d'activités.",prescription,opposable en compatibilité,autre,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,20_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 425,,administrative,"Afin d'atténuer les nuisances supportées par les futurs occupants, les bâtiments devront répondre aux exigences d'isolement acoustique (double peau, protections amovibles pour les prolongements extérieurs, etc).","…ée à raison de trois strates : herbacée, arbustive et arborée. Toute végétation existante à l’intérieur de la bande de 15 mètres devra être conservée. 3.5. PRISE EN COMPTE DES NUISANCES ET SÉCURITÉ Le bruit et la qualité de l'air devront être pris en compte dans le plan d’aménagement du projet et la Afin d'atténuer les nuisances supportées par les futurs occupants, les bâtiments devront répondre aux exigences d'isolement acoustique (double peau, protections amovibles pour les prolongements extérieurs, etc). d'activités et d'autre part, des usagers de la route. Pour ce faire, le projet devra prévoir le recul de ses constructions et mettre en place une clôture, aussi bien côté autoroute que côté voie ferrée, évitant tout accès vers ces infrastructures. 3.6. GESTION DE L’EAU 3.6.1. GESTION DES EAUX PLUVIA…",forte,"Le passage impose explicitement une prise en compte du bruit dans la conception des bâtiments et des exigences d'isolement acoustique pour les futurs occupants, ce qui constitue une règle autonome liée à un projet d'aménagement/construction, distincte d'un simple renvoi au classement sonore ou au PEB (aucune infrastructure classée n'est mentionnée ici).",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,24_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 450,,zone_specifique,Renforcer l'isolation acoustique des constructions le long des infrastructures bruyantes : autoroute et contournement sud.,"Modification n° 4 Ville de Strasbourg Eurométropole de Strasbourg Renforcer l'isolation acoustique des constructions le long des infrastructures bruyantes : autoroute et contournement sud. et contournement sud. - Intégrer les problématiques de qualité de l'air dans le projet, tant d'un point de vue programmatique qu'urbain et architectural. - Intégrer les problématiques de sols pollués avérés et suspectés du site (ancien port industriel de Strasbourg). - Privilégier l'approvisionnemen…",forte,"Le passage constitue une OAP sectorielle qui prescrit un renforcement de l'isolation acoustique des constructions le long de l'autoroute et du contournement sud. Cette règle concerne directement les bâtiments à construire dans le secteur d'aménagement, donc bien dans le périmètre diagBruit. Elle va au-delà d'un simple renvoi au classement sonore puisqu'elle formule une exigence de renforcement de l'isolation, propre à cette OAP. La portée est limitée au secteur d'aménagement concerné par cette OAP (zone spécifique, non précisée par un contour administratif standard).",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,27_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 504,"Voies classées infrastructures bruyantes : allée des Droits de l'Homme, route de la Wantzenau, chemin Goeb, et rue Boecklin",zone_specifique,"Renforcer l'isolation acoustique des constructions le long des voies classées comme infrastructures bruyantes : allée des Droits de l'Homme, route de la Wantzenau, chemin Goeb, et rue Boecklin.","définissant les périmètres de risque qui limitent l'activité et les constructions en fonction des potentiels de danger. Plan Local d’Urbanisme OAP COMMUNALES MAI 2024 Modification n° 4 Commune de Strasbourg Eurométropole de Strasbourg Renforcer l'isolation acoustique des constructions le long des voies classées comme infrastructures bruyantes : allée des Droits de l'Homme, route de la Wantzenau, chemin Goeb, et rue Boecklin. infrastructures bruyantes : allée des Droits de l'Homme, route de la Wantzenau, chemin Goeb, et rue Boecklin. - Maintenir la déchetterie sur son site actuel au niveau du giratoire de la rue de Rouen. - Développer l'activité maraîchère et le jardinage pour favoriser l'évolution vers de l'agriculture…",forte,"Le passage recommande de renforcer l'isolation acoustique des constructions le long de voies classées bruyantes précises. Bien que ces voies relèvent probablement du classement sonore déjà traité par diagBruit, ici la règle va au-delà d'un simple renvoi : elle formule une prescription/recommandation de renforcement de l'isolation acoustique directement dans l'OAP, ciblant des rues nommément désignées, ce qui constitue une règle autonome avec une portée géographique spécifique (zone_specifique).",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,29_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 622,,zone_specifique,"Les projets respecteront une frange végétalisée afin de gérer l’interface avec la route métropolitaine 301. La limite entre le secteur et la RM301 sera végétalisée afin de développer une transition avec la route, et d’atténuer les effets induits de la RM301 sur la santé publique (nuisance sonore et qualité de l’air).","…nagée afin d’assurer le bouclage viaire du projet. 3.2. INTÉGRATION QUALITATIVE DU SECTEUR DANS SON ENVIRONNEMENT Les projets respecteront une frange végétalisée afin de gérer l’interface avec la route métropolitaine 301. La limite entre le secteur et la RM301 sera végétalisée afin de développer une Les projets respecteront une frange végétalisée afin de gérer l’interface avec la route métropolitaine 301. La limite entre le secteur et la RM301 sera végétalisée afin de développer une transition avec la route, et d’atténuer les effets induits de la RM301 sur la santé publique (nuisance sonore et qualité de l’air). aux espaces de pleine terre. L’espace arboré existant au Nord de la RM301 identifié comme « végétation existante à maintenir » dans le schéma de principe ci-après devra être maintenu. 3.3. PROGRAMMATION Les bureaux liés aux activités des entreprises devront être orientés de sorte à ne pas être direc…",forte,"Le passage prescrit une frange végétalisée le long de la RM301 pour atténuer les nuisances sonores (et la qualité de l'air) subies par le secteur aménagé, ce qui concerne bien l'aménagement urbain à proximité d'une infrastructure de transport, et non l'infrastructure elle-même. Ce n'est pas un simple renvoi au classement sonore : il s'agit d'une mesure d'aménagement paysager spécifique (frange végétalisée avec strates végétales) allant au-delà de l'isolement acoustique réglementaire standard. La règle s'applique à un secteur spécifique du projet en limite de la RM301, donc portée géométrique zone_specifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,31_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 622,"Secteur EPSAN, proximité RM301",zone_specifique,"les projets devront prendre en compte les enjeux de santé et de sécurité publique, au regard du bruit, notamment dans la gestion de la proximité avec la RM301 au Sud ainsi que de la qualité de l’air","…tante à maintenir » dans le schéma de principe ci-après devra être maintenu. 3.3. PROGRAMMATION Les bureaux liés aux activités des entreprises devront être orientés de sorte à ne pas être directement exposés à la RM301, afin de réduire les risques liés à la qualité de l’air et les nuisances sonores. les projets devront prendre en compte les enjeux de santé et de sécurité publique, au regard du bruit, notamment dans la gestion de la proximité avec la RM301 au Sud ainsi que de la qualité de l’air - 524 c - Carte n°1 : Schéma / Principes d’aménagements – Secteur EPSAN Plan Local d’Urbanisme OAP COMMUNALES MAI 2024 Modification n° 4 Commune de Vendenheim Eurométropole de Strasbourg",forte,"Le passage impose une prise en compte des nuisances sonores liées à la RM301 dans les projets d'aménagement du secteur EPSAN, ce qui constitue une règle autonome distincte du classement sonore (elle porte sur la conception des projets, pas seulement un renvoi à l'isolement standard). La portée est limitée au secteur EPSAN concerné par la proximité de la RM301.",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
