id_gpu,id_occurrence,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,portee_geometrique,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,statut_verification,ocr_utilise,ocr_confiance,date_traitement
d699ee12b61bc58eb849e550fac799eb,7_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au1,1AUe,zone_specifique,"en résulte une augmentation définie dans les OAP, la création, à 50% de cette dernière et d’une significative des nuisances l’extension de constructions et les surface habitable inférieure à 150 m2. • En dérogation des alinéas présentés ci-dessus, des SECTEUR (notamment sonores et olfactives) aménagements destinés : constructions peuvent être édifiées à moins de 3 mètres 1AUe pour le voisinage, ainsi que des •Au commerce et activités de • Dans la partie Est du site, tel que des limites séparativ…","…nsformation d’établissements de s'effectue l'accueil d’une clientèle) ; ce dernier soit attenante au bâtiment toute nature - qu’ils comportent ou principal de l’entreprise, ceci dans la non des installations classées - s’il • Dans la partie Est du site, tel que limite d’une emprise au sol inférieure en résulte une augmentation définie dans les OAP, la création, à 50% de cette dernière et d’une significative des nuisances l’extension de constructions et les surface habitable inférieure à 150 m2. • En dérogation des alinéas présentés ci-dessus, des SECTEUR (notamment sonores et olfactives) aménagements destinés : constructions peuvent être édifiées à moins de 3 mètres 1AUe pour le voisinage, ainsi que des •Au commerce et activités de • Dans la partie Est du site, tel que des limites séparativ… risques accrus pour la salubrité et la service (Artisanat, commerce de définie dans les OAP, l’habitat dans la présentées ci-contre. sécurité publique. d gr é o ta s, il , a r c e t s iv t i a té u s ra d ti e o n s , e c rv o ic m e m s e o r ù c e de l s im ou it s e r d é ’ s u e n r v lo e g q e…",moyenne,"Le passage traite de la limitation des extensions et créations d'activités (commerce, artisanat) dans le secteur 1AUe en raison d'une augmentation significative des nuisances sonores et olfactives pour le voisinage, ce qui constitue une règle d'urbanisme visant à limiter les nuisances sonores liées à des activités proches des bâtiments. Le texte est cependant fragmenté et difficile à reconstituer précisément en raison du découpage automatique du PDF.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,8_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au2,1AUe,zone_specifique,"en résulte une augmentation définie dans les OAP, la création, à 50% de cette dernière et d’une significative des nuisances l’extension de constructions et les surface habitable inférieure à 150 m2. • En dérogation des alinéas présentés ci-dessus, des SECTEUR (notamment sonores et olfactives) aménagements destinés : constructions peuvent être édifiées à moins de 3 mètres 1AUe pour le voisinage, ainsi que des •Au commerce et activités de • Dans la partie Est du site, tel que des limites séparativ…","…nsformation d’établissements de s'effectue l'accueil d’une clientèle) ; ce dernier soit attenante au bâtiment toute nature - qu’ils comportent ou principal de l’entreprise, ceci dans la non des installations classées - s’il • Dans la partie Est du site, tel que limite d’une emprise au sol inférieure en résulte une augmentation définie dans les OAP, la création, à 50% de cette dernière et d’une significative des nuisances l’extension de constructions et les surface habitable inférieure à 150 m2. • En dérogation des alinéas présentés ci-dessus, des SECTEUR (notamment sonores et olfactives) aménagements destinés : constructions peuvent être édifiées à moins de 3 mètres 1AUe pour le voisinage, ainsi que des •Au commerce et activités de • Dans la partie Est du site, tel que des limites séparativ… risques accrus pour la salubrité et la service (Artisanat, commerce de définie dans les OAP, l’habitat dans la présentées ci-contre. sécurité publique. d gr é o ta s, il , a r c e t s iv t i a té u s ra d ti e o n s , e c rv o ic m e m s e o r ù c e de l s im ou it s e r d é ’ s u e n r v lo e g q e…",moyenne,"Le passage évoque un encadrement des constructions et aménagements destinés au commerce et activités de service dans le secteur 1AUe, en lien avec une augmentation des nuisances sonores et olfactives pour le voisinage. C'est une règle d'urbanisme (limitation de l'implantation de certaines activités générant du bruit) autonome et distincte du classement sonore des voies ou du PEB. Toutefois le texte est fortement corrompu (mots mélangés, coupures) rendant la citation difficile à isoler proprement.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,9_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au2,1AUe,zone_specifique,"en résulte une augmentation définie dans les OAP, la création, à 50% de cette dernière et d’une significative des nuisances l’extension de constructions et les surface habitable inférieure à 150 m2. • En dérogation des alinéas présentés ci-dessus, des SECTEUR (notamment sonores et olfactives) aménagements destinés : constructions peuvent être édifiées à moins de 3 mètres 1AUe pour le voisinage, ainsi que des •Au commerce et activités de • Dans la partie Est du site, tel que des limites séparativ…","…nsformation d’établissements de s'effectue l'accueil d’une clientèle) ; ce dernier soit attenante au bâtiment toute nature - qu’ils comportent ou principal de l’entreprise, ceci dans la non des installations classées - s’il • Dans la partie Est du site, tel que limite d’une emprise au sol inférieure en résulte une augmentation définie dans les OAP, la création, à 50% de cette dernière et d’une significative des nuisances l’extension de constructions et les surface habitable inférieure à 150 m2. • En dérogation des alinéas présentés ci-dessus, des SECTEUR (notamment sonores et olfactives) aménagements destinés : constructions peuvent être édifiées à moins de 3 mètres 1AUe pour le voisinage, ainsi que des •Au commerce et activités de • Dans la partie Est du site, tel que des limites séparativ… risques accrus pour la salubrité et la service (Artisanat, commerce de définie dans les OAP, l’habitat dans la présentées ci-contre. sécurité publique. d gr é o ta s, il , a r c e t s iv t i a té u s ra d ti e o n s , e c rv o ic m e m s e o r ù c e de l s im ou it s e r d é ’ s u e n r v lo e g q e…",moyenne,"Le passage évoque une limitation des constructions/activités générant des nuisances sonores et olfactives pour le voisinage dans le secteur 1AUe, en lien avec l'accueil d'activités commerciales et artisanales. C'est une règle autonome d'urbanisme visant à limiter les nuisances sonores pour le voisinage, distincte du classement sonore des infrastructures de transport. Le texte est toutefois fragmenté et difficile à reconstituer précisément (mélange d'alinéas et de dérogations), d'où une confiance limitée.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,10_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au3,,administrative,"CLIMATIQUE • Dans le cadre de la lutte contre le phénomène d’îlots de chaleur, l’emploi de revêtements de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES","…elable dans les constructions, tels que panneaux solaires, éoliennes, toitures D’ÉNERGIE RT végétalisées, rehaussement de couverture pour isolation thermique, sont autorisés en saillies des toitures à condition que leur volumétrie s’insère harmonieusement dans le L’ADAPTATION cadre bâti environnant. CLIMATIQUE • Dans le cadre de la lutte contre le phénomène d’îlots de chaleur, l’emploi de revêtements de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5",totale,"Le passage impose que les équipements techniques extérieurs liés aux bâtiments (climatisation, pompes à chaleur, traitement d'air, etc.) soient traités pour limiter l'émergence acoustique. Il s'agit d'une règle autonome liée au bruit, applicable aux constructions, et non d'un simple renvoi au classement sonore ou au PEB. Aucune limite spatiale spécifique n'étant mentionnée, la portée est considérée comme administrative.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,11_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au3,,administrative,"de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5","…pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5 article au4 stationneMent ESPRIT DE LA RÈGLE : évITER L'omnIPRéSEnCE DE LA voITuRE DAnS LES RuES L'objectif d'aménagement est de privilégier une ambiance de rue (voir OAP), certes fonctionnelle pour les voitures, mais sans marquer leurs omniprésences dans l'espace. De ce fait, il importe de garantir…",forte,"La règle prescrit que les équipements techniques extérieurs liés au bâtiment (climatisation, pompes à chaleur, etc.) soient traités pour limiter l'émergence acoustique. C'est une règle autonome relative aux bâtiments, dans le périmètre de diagBruit, sans lien avec le classement sonore ou le PEB. Aucune limite spatiale spécifique n'étant précisée, elle s'applique à l'ensemble du document.",recommandation,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,12_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au4,,administrative,"CLIMATIQUE • Dans le cadre de la lutte contre le phénomène d’îlots de chaleur, l’emploi de revêtements de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES","…elable dans les constructions, tels que panneaux solaires, éoliennes, toitures D’ÉNERGIE RT végétalisées, rehaussement de couverture pour isolation thermique, sont autorisés en saillies des toitures à condition que leur volumétrie s’insère harmonieusement dans le L’ADAPTATION cadre bâti environnant. CLIMATIQUE • Dans le cadre de la lutte contre le phénomène d’îlots de chaleur, l’emploi de revêtements de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5",totale,"Le passage prescrit que les équipements techniques extérieurs liés au bâtiment (climatiseurs, pompes à chaleur, etc.) doivent être traités pour limiter l'émergence acoustique, ce qui est une règle autonome relative aux bâtiments, dans le périmètre de diagBruit. Aucune zone spécifique n'étant mentionnée, la règle s'applique à l'ensemble du document.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,13_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au4,,administrative,"de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5","…pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5 PPRRAAGGMMAA",forte,"Le passage impose que les équipements techniques extérieurs liés au bâtiment (climatisation, PAC, traitement d'air/eaux de piscine) soient traités pour limiter l'émergence acoustique. Cette règle concerne directement les bâtiments et leurs équipements, donc relève pleinement du périmètre diagBruit, avec une portée qui semble s'appliquer à l'ensemble du zonage (aucune limite spatiale précisée).",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,14_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au5,,administrative,"ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5","…nts de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 5 ARCHITECTURE ET PAYSAGE AU3 TOITURES HAUTEURS AU4 DESTINATION STATIONNEMENT AU5 INTÉGRATION ARCHITECTURALE ET PAYSAGÈRE DES PROJETS Les toitures doivent comprendre : Véhicules motorisés : • Les constructions, par leur situation, leur architecture, leur dimension ou leur aspect CONCEPTION • Deux à tr…",totale,"Le passage impose que les équipements techniques extérieurs liés aux bâtiments (climatisation, pompes à chaleur, etc.) soient traités pour limiter les émergences acoustiques. C'est une règle autonome relative aux constructions, dans le périmètre diagBruit, sans lien avec le classement sonore ou le PEB. Aucune limite spatiale spécifique n'est mentionnée, donc portée administrative par défaut.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,15_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au5,,administrative,"CLIMATIQUE • Dans le cadre de la lutte contre le phénomène d’îlots de chaleur, l’emploi de revêtements de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES","…elable dans les constructions, tels que panneaux solaires, éoliennes, toitures D’ÉNERGIE RT végétalisées, rehaussement de couverture pour isolation thermique, sont autorisés en saillies des toitures à condition que leur volumétrie s’insère harmonieusement dans le L’ADAPTATION cadre bâti environnant. CLIMATIQUE • Dans le cadre de la lutte contre le phénomène d’îlots de chaleur, l’emploi de revêtements de sols pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 31 WEITBRUCH 5",totale,"Le passage impose que les éléments techniques extérieurs liés au bâtiment (climatisation, pompes à chaleur, etc.) soient traités pour limiter l'émergence acoustique, ce qui est une règle autonome liée au bruit des équipements de bâtiment, dans le périmètre diagBruit. Aucune zone spécifique n'est mentionnée, la règle semble s'appliquer à toutes les constructions du document.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,16_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au5,,administrative,"de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 31 WEITBRUCH 5","…pour les espaces extérieurs devra privilégier les tons clairs caractérisés par un albédo* élevé. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation, pompe de traitements des eaux ACOUSTIQUES de piscine, etc) devront être traités de manière à limiter l’émergence acoustique. 31 WEITBRUCH 5 PPRRAAGGMMAA traiteMent environneMental et",forte,"Le passage prescrit que les éléments techniques extérieurs liés aux bâtiments (climatisation, pompes à chaleur, etc.) doivent être traités pour limiter l'émergence acoustique. Cette règle concerne directement les bâtiments et relève du périmètre diagBruit. Aucune limite spatiale spécifique n'étant mentionnée, elle s'applique à l'ensemble du zonage du document.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,17_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au6,,administrative,"hiver et protégées du rayonnement solaire direct en été -, compactes, très isolées, ET L’ADAPTATION mettant en oeuvre des systèmes énergétiques efficaces et utilisant les énergies CLIMATIQUE renouvelables. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique.","…des haies et alignements d’arbres dans la structure paysagère des espaces. 35 DISPOSITIFS FAVORISANT • La conception bioclimatique est recommandée pour la construction des bâtiments WEITBRUCH LES ÉCONOMES D’ÉNERGIE neufs : des constructions bien orientées - bénéficiant d’apports solaires gratuits en hiver et protégées du rayonnement solaire direct en été -, compactes, très isolées, ET L’ADAPTATION mettant en oeuvre des systèmes énergétiques efficaces et utilisant les énergies CLIMATIQUE renouvelables. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique. 7 7 8",totale,"Le passage impose que les éléments techniques extérieurs liés aux bâtiments (centrales de traitement d'air, pompes à chaleur, climatisation) soient traités pour limiter l'émergence acoustique. Il s'agit d'une règle autonome concernant les bâtiments, non liée au classement sonore ou au PEB, applicable semble-t-il à l'ensemble de la commune sans zone précisée.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,18_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au6,Ur Ac - Acr,zone_specifique,"deux pans. Cette disposition cependant ne s’applique pas projection verticale de ce point sur le terrain naturel. SECTEUR Ur Ac - Acr éléments d’accompagnement d’architecture, tels les SOUBASSEMENT ET • Le niveau supérieur de la dalle du rez-de-chaussée ne pourra être supérieur à 0,8 mètre EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, ➡ L’extension des cAoenstruchcietniso-asnsiss, leos uco yalaux ect lreé luacatrnieos.n d’annexes C t e e d c t h…","…n o t le p s r é p s r e iv n i t lé e g r i u e n ra c l a e r a b c o t i è s r e e t s l o e i u g r n s é a e b t o e rd n s tr , e a te in n s u i . que ceux des aires de CLIMATIQUE m ren et o t u a v n e t l e a n b l o e e s. uvre des systèmes énergétiques efficaces et utilisant les énergies deux pans. Cette disposition cependant ne s’applique pas projection verticale de ce point sur le terrain naturel. SECTEUR Ur Ac - Acr éléments d’accompagnement d’architecture, tels les SOUBASSEMENT ET • Le niveau supérieur de la dalle du rez-de-chaussée ne pourra être supérieur à 0,8 mètre EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, ➡ L’extension des cAoenstruchcietniso-asnsiss, leos uco yalaux ect lreé luacatrnieos.n d’annexes C t e e d c t h… respecter le CBS appli•cCaonbcelrena nst lues rv olluam eps aannrecxees ldl’eun em emapriisse anu seol son te t l s p qu a e s de s s a o nte u nn m es o is u d e e s s c heminées. CONSTRUCTIONS dessous illustre les présentes modalités : inférieure à 30m2, les toitures doivent comprendre un ou Les e…",faible,"Le passage, bien que très abîmé par l'extraction OCR, contient une prescription concernant les émergences acoustiques liées aux équipements techniques extérieurs (climatisation, traitement d'air) qui devront être traités pour respecter un seuil acoustique, dans le secteur Ur Ac/Acr. Cette règle concerne les équipements des bâtiments et non une infrastructure de transport, donc pas de motif de confiance faible pour cette raison ; en revanche le texte est fortement corrompu par le découpage OCR, ce qui limite la clarté de l'extrait.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,19_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au6,,administrative,"ACOUSTIQUES de manière à limiter l’émergence acoustique. d’emprise au sol*. Cette possibilité n’est applicable qu’une seule fois à compter de la date d’approbation du présent PLU. SECTEUR Us 0,7 0,8 36 Plan local d’Urbanisme - règlement ➡ La réalisation d’équipements d’infrastructures ou d’ouvrage publics de types réseaux n’est pas soumis aux coefficient de surface pleine terre (PLT) et au coefficient de biotope par surface (CBS).","…pprobation du présent PLU. CLIMATIQUE renouvelables. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, - en secteur Up pour une extension inférieure ou égale à 150 m² unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique. d’emprise au sol*. Cette possibilité n’est applicable qu’une seule fois à compter de la date d’approbation du présent PLU. SECTEUR Us 0,7 0,8 36 Plan local d’Urbanisme - règlement ➡ La réalisation d’équipements d’infrastructures ou d’ouvrage publics de types réseaux n’est pas soumis aux coefficient de surface pleine terre (PLT) et au coefficient de biotope par surface (CBS). Calcul du Coefficient de Biotope par Surface (CBS) Surface éco-aménagée CBS = Surface de la parcelle Coefficient d’éco-aménagement par type de surface Espaces verts en pleine terre 1 Arbres de hautes-tiges 0,5 Toitures ou terrasses Surfaces semi-ouvertes 0,5 0,2 végétalisées Surfaces imperméabilisée…",totale,"Le passage impose une prescription visant à limiter l'émergence acoustique des équipements techniques extérieurs des bâtiments (climatisation, pompes à chaleur, centrales de traitement d'air), ce qui relève bien du périmètre diagBruit (bâtiments). Cette règle semble s'appliquer de façon générale, sans limitation à une zone précise identifiée dans le passage.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,20_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au6,,administrative,"RT L’ADAPTATION mettant en oeuvre des systèmes énergétiques efficaces et utilisant les énergies CLIMATIQUE renouvelables. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique. 10 10 11","…es. DISPOSITIFS FAVORISANT • La conception bioclimatique est recommandée pour la construction des bâtiments LES ÉCONOMES D’ÉNERGIE neufs : des constructions bien orientées - bénéficiant d’apports solaires gratuits en hiver et protégées du rayonnement solaire direct en été -, compactes, très isolées, RT L’ADAPTATION mettant en oeuvre des systèmes énergétiques efficaces et utilisant les énergies CLIMATIQUE renouvelables. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique. 10 10 11 article n4 stationneMent ESPRIT DE LA RÈGLE : LImITER LES InCIDEnCES SuR LES ESPACES voISInS L'objectif est de garantir pour chaque projet une offre de stationnement proportionnée aux besoins induits afin d'éviter une mobilisation inopportune des espaces voisins. ARCHITECTURE ET PAYSAGE N3 TOITURES…",totale,"Le passage impose que les équipements techniques extérieurs des bâtiments (climatisation, pompes à chaleur, etc.) soient conçus pour limiter l'émergence acoustique. Il s'agit d'une prescription autonome liée au bruit émis par les bâtiments, applicable à l'ensemble du territoire couvert par le règlement, sans référence à un classement sonore ou PEB.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,21_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au6,,administrative,"unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités • Sont admises les clôtures précaires nécessaires à l’activité agro-pastorale. ACOUSTIQUES de manière à limiter l’émergence acoustique. AMÉNAGEMENTS • Seules sont admises également les clôtures rendues indispensables pour des motifs de DES CLÔTURES sécurité. Celle-ci doivent être constituées d’une haie / bosquets support de biodiversité","…pente, ce seuil CLIMATIQUE renouvelables. naturel préexistant. est ramené à 0,5 mètre côté amont, mais peut être dépassé côté aval. Le schéma ci- CONSTRUCTIONS dessous illustre les présentes modalités : EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités • Sont admises les clôtures précaires nécessaires à l’activité agro-pastorale. ACOUSTIQUES de manière à limiter l’émergence acoustique. AMÉNAGEMENTS • Seules sont admises également les clôtures rendues indispensables pour des motifs de DES CLÔTURES sécurité. Celle-ci doivent être constituées d’une haie / bosquets support de biodiversité pouvant, le cas échéant, être doublée d’un grillage posé coté intérieur de la haie / ET DES ABORDS bosquets. Dans ce cas, la haie / bosquets devra disposer d’une hauteur supérieure au Ensemble dit grillage. de la • Dans le cadre de l’implantation de bâtiments un projet d’intégration paysagère à part…",totale,"Le passage prescrit que les éléments techniques extérieurs liés au bâtiment (centrales de traitement d'air, pompes à chaleur, climatisation) soient traités pour limiter l'émergence acoustique. C'est une règle autonome concernant les équipements des bâtiments, dans le périmètre diagBruit, sans lien avec une infrastructure de transport ni avec le classement sonore/PEB.",prescription,opposable en conformité,lutte_bruit_existant,validé,False,,2026-08-26
d699ee12b61bc58eb849e550fac799eb,22_67523_reglement_20191205.pdf,règlement écrit,https://www.geoportail-urbanisme.gouv.fr/api/document/d699ee12b61bc58eb849e550fac799eb/files/67523_reglement_20191205.pdf,alinea,Article au6,,administrative,"unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique. 41 WEITBRUCH 11 11","…ver et protégées du rayonnement solaire direct en été -, compactes, très isolées, RT L’ADAPTATION mettant en oeuvre des systèmes énergétiques efficaces et utilisant les énergies CLIMATIQUE renouvelables. EMERGENCES • Les éléments techniques extérieurs liés au bâtiment (centrales de traitement d’air, unités extérieures de pompes à chaleur, unités de climatisation…) devront être traités ACOUSTIQUES de manière à limiter l’émergence acoustique. 41 WEITBRUCH 11 11 PPRRAAGGMMAA traiteMent environneMental et",totale,"Le passage prescrit que les éléments techniques extérieurs liés au bâtiment (climatisation, pompes à chaleur, etc.) doivent être traités pour limiter l'émergence acoustique. C'est une règle de construction de bâtiment relevant du périmètre diagBruit, sans limite spatiale précisée donc portée administrative par défaut.",prescription,opposable en conformité,autre,validé,False,,2026-08-26
